,LocInfo,TECHNO,LAC,CI,COORD_X,COORD_Y,LON,LAT,min_dt,max_dt,NOM_SITE
6855,0102f81003fb5f66,3G,1019,24422,604437,2430066,2.396952,48.8689,2019/03/15,2019/06/22,PERE_LACHAISE_BIS
6856,0102f81003fb649d,3G,1019,25757,603618,2428520,2.385782,48.85501,2019/03/15,2019/06/22,CHARONNE
6857,0102f81003fb6797,3G,1019,26519,603242,2425558,2.3806380000000003,48.828390999999996,2019/03/15,2019/06/22,PORTE_DE_BERCY_BIS
6858,0102f81003fb6aa3,3G,1019,27299,604022,2429802,2.391296,48.86653,2019/03/15,2019/06/22,MENILMONTANT
6864,0102f81003fbcbed,3G,1019,52205,604185,2431735,2.393535,48.883901,2019/03/15,2019/06/22,RUE_DE_TOULOUSE
6865,0102f81003fbd1da,3G,1019,53722,602876,2428138,2.375673,48.851581,2019/03/15,2019/06/22,SAINT_ANTOINE
6866,0102f81003fbddab,3G,1019,56747,603690,2425903,2.38674,48.831489000000005,2019/03/15,2019/06/22,RUE_KESSEL
6869,0102f810040475d2,3G,1028,30162,596501,2428299,2.288852,48.853024,2019/03/15,2019/06/22,OSM_AG2R_LA_MONDIALE_PARIS_GRENELLE_IND
6870,0102f81004049eab,3G,1028,40619,599195,2428354,2.325542,48.853528000000004,2019/03/15,2019/06/22,VARENNE_PLANCHE
6871,0102f810040513d6,3G,1029,5078,594568,2426718,2.262547,48.838801000000004,2019/03/15,2019/06/22,ST_EXUPERY
6873,0102f810040542a5,3G,1029,17061,597072,2430186,2.296615,48.869986,2019/03/15,2019/06/22,NEWTON
6874,0102f8100405571e,3G,1029,22302,599952,2429185,2.335852,48.860997,2019/03/15,2019/06/22,MM_LOUVRE_SUEZ_EVENT_2014
6876,0102f810040563d0,3G,1029,25552,598927,2429979,2.321888,48.868132,2019/03/15,2019/06/22,OSMSLA_CONCORDE_RF
6877,0102f81004058025,3G,1029,32805,597502,2430482,2.3024720000000003,48.872648,2019/03/15,2019/06/22,CHATEAUBRIAND
6878,0102f8100405ae91,3G,1029,44689,599952,2429185,2.335852,48.860997,2019/03/15,2019/06/22,MM_LOUVRE_SUEZ_EVENT_2014
6879,0102f8100405d0d6,3G,1029,53462,595809,2428886,2.2794220000000003,48.858295,2019/03/15,2019/06/22,PASSY
6880,0102f8100405d6a7,3G,1029,54951,595075,2427749,2.269438,48.848071000000004,2019/03/15,2019/06/22,PLACE_JEAN_LORRAIN
6881,0102f8100405d8e6,3G,1029,55526,597369,2430077,2.300662,48.869008,2019/03/15,2019/06/22,PRINCE_GALLES
6882,0102f8100405ecf5,3G,1029,60661,596125,2429224,2.283723,48.861335,2019/03/15,2019/06/22,DOUMER
6883,0102f8100405fb1e,3G,1029,64286,598845,2430203,2.32077,48.870145,2019/03/15,2019/06/22,OSMSLA_MADELEINE_RF
7309,0102f810160f404f,3G,5647,16463,597716,2431722,2.305381,48.883793,2019/03/15,2019/06/22,VILLIERS_LOUTIL
7310,0102f810160f8e30,3G,5647,36400,599007,2432718,2.322971,48.892748,2019/03/15,2019/06/22,CAPITAINE_LAGACHE
7311,0102f81016111288,3G,5649,4744,600484,2429550,2.343099,48.864277,2019/03/15,2019/06/22,RIVOLI
7312,0102f8101611635b,3G,5649,25435,600729,2429309,2.346436,48.862111,2019/03/15,2019/06/22,CC_FORUM_DES_HALLES_INDOOR
7313,0102f8101611855c,3G,5649,34140,600920,2429764,2.349038,48.8662,2019/03/15,2019/06/22,RUE_GRENETA
7324,0102f8101614b734,3G,5652,46900,607662,2426284,2.440819,48.834879,2019/03/15,2019/06/22,OSMSLA_FORT_VINCENNES_RF
7393,0102f81024034ce3,3G,9219,19683,613210,2444420,2.516916,48.997777,2019/03/15,2019/06/22,ROISSY_EN_FRANCE
7402,0102f8102403c6e9,3G,9219,50921,614503,2445915,2.534626,49.011184,2019/03/15,2019/06/22,ROISSY_ZONE_TECHNIQUE
7627,0102f8106204850d,3G,25092,34061,600326,2431915,2.340948,48.885532,2019/03/15,2019/06/22,SQUARE_WILLETTE
7628,0102f8106204e20b,3G,25092,57867,600481,2431616,2.34306,48.882845,2019/03/15,2019/06/22,MM_ORANGE_ROCKCORPS
7629,0102f81062061742,3G,25094,5954,598825,2431006,2.320495,48.877361,2019/03/15,2019/06/22,OSM_BPI_PARIS_INDOOR
7630,0102f810620639e5,3G,25094,14821,599035,2430473,2.3233580000000003,48.872572,2019/03/15,2019/06/22,PASQUIER
7631,0102f81062065e6c,3G,25094,24172,599388,2431518,2.328166,48.881964,2019/03/15,2019/06/22,BALLU_CLICHY
7634,0102f8106207833c,3G,25095,33596,601070,2424300,2.351069,48.817091999999995,2019/03/15,2019/06/22,GENTILLY
7828,0102f810750485a0,3G,29956,34208,600380,2426120,2.341679,48.83345,2019/03/15,2019/06/22,AUGUSTE_BLANQUI
7829,0102f8107504cba8,3G,29956,52136,598677,2426602,2.318493,48.837781,2019/03/15,2019/06/22,PLACE_DE_CATALOGNE_RE
7830,0102f8107504ef27,3G,29956,61223,599542,2427318,2.330269,48.844217,2019/03/15,2019/06/22,DAME_BEUVE
7832,0102f81096084ab0,3G,38408,19120,603770,2433040,2.3878909999999998,48.895632,2019/03/15,2019/06/22,CITE_DES_SCIENCES_EXPO
8474,8102f810016dff04,4G,1,23985924,599530,2431250,2.330101,48.879554999999996,2019/03/15,2019/06/22,SQUARE_MONCEY
8477,8102f810016e3806,4G,1,24000518,599449,2427565,2.3290029999999997,48.846437,2019/03/15,2019/06/22,EHESS
8478,8102f810016e410b,4G,1,24002827,599072,2426210,2.323872,48.834258,2019/03/15,2019/06/22,ALESIA_MAINE
8480,8102f810016e4f06,4G,1,24006406,598677,2426602,2.318493,48.837781,2019/03/15,2019/06/22,PLACE_DE_CATALOGNE_RE
8481,8102f810016e5f02,4G,1,24010498,602805,2430692,2.374723,48.874534999999995,2019/03/15,2019/06/22,AVENUE_VELLEFAUX
8483,8102f810016ec308,4G,1,24036104,597536,2430946,2.3029319999999998,48.876818,2019/03/15,2019/06/22,HOCHE
8486,8102f810016efe03,4G,1,24051203,597165,2427422,2.297901,48.845145,2019/03/15,2019/06/22,MEILHAC
8487,8102f810016efe05,4G,1,24051205,597165,2427422,2.297901,48.845145,2019/03/15,2019/06/22,MEILHAC
8489,8102f810016f360b,4G,1,24065547,603591,2429220,2.38542,48.861302,2019/03/15,2019/06/22,PLACE_METIVIER
8491,8102f810016f9906,4G,1,24090886,604483,2430827,2.3975869999999997,48.875739,2019/03/15,2019/06/22,TELEGRAPHE
8492,8102f810016fa90c,4G,1,24094988,603440,2428170,2.383355,48.851865999999994,2019/03/15,2019/06/22,FAIDHERBE_CHALIGNY
8537,8102f81001737903,4G,1,24344835,599818,2424855,2.334029,48.822081,2019/03/15,2019/06/22,PARC_MONTSOURIS
8539,8102f8100173ad06,4G,1,24358150,601660,2414440,2.359061,48.728468,2019/03/15,2019/06/22,ORLY_OUEST_INDOOR
8545,8102f81001746c09,4G,1,24407049,601733,2432279,2.3601229999999997,48.888801,2019/03/15,2019/06/22,MARX_DORMOY
8557,8102f81001753d02,4G,1,24460546,602751,2427403,2.373966,48.844975,2019/03/15,2019/06/22,GARE_DE_LYON_RER_A
8558,8102f81001755403,4G,1,24466435,599522,2429573,2.3299939999999997,48.864484000000004,2019/03/15,2019/06/22,TUILERIES_METRO_L1
8579,8102f8100178330b,4G,1,24654603,597642,2429780,2.304383,48.86634,2019/03/15,2019/06/22,RUE_TREMOILLE
8582,8102f81001785701,4G,1,24663809,599302,2430870,2.326995,48.87614,2019/03/15,2019/06/22,AGENCE_ORANGE_AMSTERDAM
8592,8102f81001799f02,4G,1,24747778,598552,2427630,2.3167869999999997,48.847019,2019/03/15,2019/06/22,DUROC_METRO_L10_13
8593,8102f8100179c106,4G,1,24756486,598364,2430608,2.3142150000000004,48.873783,2019/03/15,2019/06/22,MIROMESNIL_METRO_L9_L13
8595,8102f810017a3e0b,4G,1,24788491,613550,2445290,2.521588,49.005588,2019/03/15,2019/06/22,PARC_DE_ROISSY
8596,8102f810017a3e0f,4G,1,24788495,613550,2445290,2.521588,49.005588,2019/03/15,2019/06/22,PARC_DE_ROISSY
8598,8102f810017ab601,4G,1,24819201,601281,2429002,2.353954,48.859351000000004,2019/03/15,2019/06/22,TEMPLE_PLATRE
8606,8102f810017ba512,4G,1,24880402,602525,2426585,2.370884,48.837624,2019/03/15,2019/06/22,TUNNEL_GSMR_AUSTERLITZ_GARE
8611,8102f810017e9c01,4G,1,25074689,600556,2430858,2.344081,48.876032,2019/03/15,2019/06/22,CADET_METRO_L7
8612,8102f810017f7302,4G,1,25129730,601626,2430926,2.35866,48.876642,2019/03/15,2019/06/22,GARE_DE_L_EST_METRO_L4
9077,0102f81003170bc3,3G,791,3011,599210,2430198,2.325743,48.8701,2019/03/15,2019/06/22,MADELEINE_METRO_L8_L12
9079,0102f81003177258,3G,791,29272,599408,2430601,2.32844,48.873721999999994,2019/03/15,2019/06/22,HAVRE_CAUMARTIN_METRO_L3
9080,0102f8100317916c,3G,791,37228,602774,2427486,2.3742799999999997,48.845721000000005,2019/03/15,2019/06/22,GARE_DE_LYON_METRO_L1
9081,0102f8100317d2a9,3G,791,53929,597096,2430658,2.296939,48.874228,2019/03/15,2019/06/22,CDG_ETOILE_METRO_L1
9083,0102f8100317fc68,3G,791,64616,601215,2430154,2.3530580000000003,48.869704,2019/03/15,2019/06/22,STRASBOURG_METRO_L8
9086,0102f81003189b35,3G,792,39733,599158,2429106,2.325037,48.860286,2019/03/15,2019/06/22,RERC_M_ORSAY
9091,0102f81003fa1e86,3G,1018,7814,602820,2429786,2.374921,48.866392,2019/03/15,2019/06/22,RUE_ST_MAUR
9095,0102f81003fb5962,3G,1019,22882,603591,2429220,2.38542,48.861302,2019/03/15,2019/06/22,PLACE_METIVIER
9097,0102f81003fb89a9,3G,1019,35241,603856,2431234,2.389047,48.879401,2019/03/15,2019/06/22,COMPANS
9101,0102f81003fe339f,3G,1022,13215,603671,2428523,2.386503,48.855037,2019/03/15,2019/06/22,CHARONNE_PETITE_PIERRE
9107,0102f8100404222b,3G,1028,8747,596511,2428378,2.2889880000000002,48.853734,2019/03/15,2019/06/22,BRAZZAVILLE_BIS
9108,0102f810040449cb,3G,1028,18891,596935,2426585,2.2947759999999997,48.837621999999996,2019/03/15,2019/06/22,HOPITAL_CONVENTION
9109,0102f81004045165,3G,1028,20837,597514,2427854,2.302651,48.849028999999994,2019/03/15,2019/06/22,CAMBRONNE
9110,0102f81004046144,3G,1028,24900,596400,2427020,2.287488,48.841528000000004,2019/03/15,2019/06/22,BOUCICAUT
9111,0102f8100404938f,3G,1028,37775,596942,2427047,2.294867,48.841774,2019/03/15,2019/06/22,SQUARE_LAMBERT
9112,0102f8100404cc11,3G,1028,52241,596566,2426046,2.289756,48.832775,2019/03/15,2019/06/22,CROIX_NIVERT
9113,0102f8100404e3b8,3G,1028,58296,597443,2429025,2.301677,48.859553000000005,2019/03/15,2019/06/22,QUAI_BRANLY_EU
9114,0102f81004050e52,3G,1029,3666,595621,2427549,2.276875,48.846278000000005,2019/03/15,2019/06/22,SEINE_MIRABEAU
9115,0102f81004053828,3G,1029,14376,600048,2430580,2.337159,48.873534,2019/03/15,2019/06/22,LAFFITTE
9117,0102f810040576e4,3G,1029,30436,598508,2429119,2.316183,48.860402,2019/03/15,2019/06/22,ASSEMBLEE_NATIONALE
9118,0102f81004057dad,3G,1029,32173,600294,2430236,2.3405110000000002,48.870442,2019/03/15,2019/06/22,VIVIENNE_ST_MARC_BIS
9531,0102f810160f05e2,3G,5647,1506,598284,2433218,2.3131150000000003,48.897240000000004,2019/03/15,2019/06/22,STADE_LEON_BIANCOTTO
9533,0102f810160f96bd,3G,5647,38589,596815,2431048,2.293108,48.877732,2019/03/15,2019/06/22,ACACIAS_TRIOMPHE
9534,0102f8101611a702,3G,5649,42754,600391,2429794,2.341832,48.86647,2019/03/15,2019/06/22,RUE_DU_MAIL
9839,0102f81062030050,3G,25091,80,598378,2431663,2.314402,48.883265,2019/03/15,2019/06/22,THE_PHONE_HOUSE_LEVIS_PDV2
9840,0102f81062038e77,3G,25091,36471,600029,2430392,2.3369,48.871844,2019/03/15,2019/06/22,OPERA_HANOVRE_BIS_PROVISOIRE
9841,0102f810620420c5,3G,25092,8389,600340,2432917,2.341139,48.894537,2019/03/15,2019/06/22,POTEAU_RUISSEAU
9843,0102f81062044999,3G,25092,18841,600821,2431932,2.3476939999999997,48.885684000000005,2019/03/15,2019/06/22,ROCHECHOUART
9847,0102f81062060029,3G,25094,41,598334,2431024,2.313805,48.877522,2019/03/15,2019/06/22,PLACE_DE_NARVICK
9848,0102f8106206fb2d,3G,25094,64301,598000,2430945,2.309254,48.876811,2019/03/15,2019/06/22,OSM_CAPITAL_8_MESSINE_MURAT
9850,0102f81062077154,3G,25095,29012,600517,2424723,2.343543,48.820894,2019/03/15,2019/06/22,CITE_UNIVERSITAIRE
9851,0102f810620791bb,3G,25095,37307,596343,2425818,2.286722,48.830725,2019/03/15,2019/06/22,PARC_EXPOS_HALL_2_INDOOR
9852,0102f8106207a521,3G,25095,42273,602726,2425062,2.373611,48.823935999999996,2019/03/15,2019/06/22,REGNAULT
9853,0102f8106207dc7d,3G,25095,56445,596007,2426005,2.282146,48.832404,2019/03/15,2019/06/22,PORTE_DE_SEVRES
10047,0102f8107504173c,3G,29956,5948,598860,2427850,2.320981,48.848997,2019/03/15,2019/06/22,KERING_PARIS07_INDOOR
10048,0102f81075043083,3G,29956,12419,598582,2427011,2.317198,48.841456,2019/03/15,2019/06/22,GARE_MONTPARNASSE_BIS
10049,0102f81075048126,3G,29956,33062,600640,2427307,2.345221,48.844118,2019/03/15,2019/06/22,ESTRAPADE_EU
10050,0102f8107504ca60,3G,29956,51808,598910,2427204,2.3216639999999997,48.843191999999995,2019/03/15,2019/06/22,ARRIVEE
10051,0102f8107504e76d,3G,29956,59245,599946,2425465,2.335771,48.827563,2019/03/15,2019/06/22,AVENUE_REILLE
10690,8102f810016e010c,4G,1,23986444,600179,2429348,2.3389439999999997,48.862462,2019/03/15,2019/06/22,CROIX_DES_PETITS_CHAMPS
10693,8102f810016e3905,4G,1,24000773,597251,2426326,2.29908,48.835295,2019/03/15,2019/06/22,VAUGIRARD_DUVAL
10695,8102f810016e8203,4G,1,24019459,604396,2426542,2.396357,48.837228,2019/03/15,2019/06/22,CHARENTON
10696,8102f810016ea108,4G,1,24027400,600272,2427380,2.34021,48.844774,2019/03/15,2019/06/22,ECOLE_DES_MINES
10697,8102f810016eb303,4G,1,24032003,603202,2427191,2.380106,48.843068,2019/03/15,2019/06/22,GARE_DE_LYON
10698,8102f810016eef09,4G,1,24047369,600679,2427811,2.345752,48.848648,2019/03/15,2019/06/22,LUXEMBOURG
10699,8102f810016f040c,4G,1,24052748,597723,2430187,2.305484,48.869997999999995,2019/03/15,2019/06/22,MONTAIGNE
10700,8102f810016f0c07,4G,1,24054791,601804,2428911,2.361077,48.858532000000004,2019/03/15,2019/06/22,MUSEE_PICASSO
10701,8102f810016f1908,4G,1,24058120,601036,2427828,2.3506139999999998,48.8488,2019/03/15,2019/06/22,PARADIS_LATIN
10703,8102f810016f6206,4G,1,24076806,604610,2428691,2.399294,48.856541,2019/03/15,2019/06/22,RUE_BAGNOLET_BIS
10705,8102f810016f8203,4G,1,24084995,604490,2430472,2.397678,48.872547999999995,2019/03/15,2019/06/22,SQ_MENILMONTANT_BIS
10706,8102f810016f850b,4G,1,24085771,602196,2430990,2.366427,48.877215,2019/03/15,2019/06/22,SQUARE_VARLIN
10739,8102f81001723c0b,4G,1,24263691,599782,2426205,2.333538,48.834214,2019/03/15,2019/06/22,DENFERT_ST_JACQUES
10742,8102f8100172c90c,4G,1,24299788,602666,2426565,2.372804,48.837444,2019/03/15,2019/06/22,QUAI_DE_LA_RAPEE_BIS
10747,8102f8100173710c,4G,1,24342796,601958,2424880,2.363157,48.822303000000005,2019/03/15,2019/06/22,JARDIN_MIRO_BIS
10751,8102f8100174540c,4G,1,24400908,599724,2431127,2.332745,48.87845,2019/04/14,2019/06/22,AUMALE
10752,8102f8100174710c,4G,1,24408332,598946,2425330,2.322159,48.826349,2019/03/15,2019/06/22,SQUARE_CHATILLON
10774,8102f81001769a09,4G,1,24549897,598503,2425308,2.316129,48.82615,2019/03/15,2019/06/22,BACHELARD
10791,8102f8100179c108,4G,1,24756488,598364,2430608,2.3142150000000004,48.873783,2019/03/15,2019/06/22,MIROMESNIL_METRO_L9_L13
10802,8102f810017d0603,4G,1,24970755,596180,2426000,2.2845009999999997,48.832359999999994,2019/03/15,2019/06/22,PARC_EXPOS_VERS_HALL1
10807,8102f810017ec901,4G,1,25086209,601132,2427176,2.3519200000000002,48.842940000000006,2019/03/15,2019/06/22,PLACE_MONGE_METRO_L7
11228,0102f810031753dd,3G,791,21469,604763,2429977,2.401392,48.868097,2019/03/15,2019/06/22,PELLEPORT_METRO_L3BIS
11229,0102f8100317556e,3G,791,21870,601564,2430870,2.357815,48.876139,2019/03/15,2019/06/22,GARE_DE_L_EST_METRO_L5
11236,0102f81003fa1172,3G,1018,4466,601724,2429647,2.3599900000000003,48.865147,2019/03/15,2019/06/22,TEMPLE_PERREE
11239,0102f81003fb1801,3G,1019,6145,601440,2428486,2.356118,48.854713000000004,2019/03/15,2019/06/22,LOUIS_PHILIPPE
11241,0102f81003fb2edc,3G,1019,11996,603076,2426606,2.378386,48.837811,2019/03/15,2019/06/22,POPB
11243,0102f81003fb388d,3G,1019,14477,604270,2429782,2.394674,48.866347999999995,2019/03/15,2019/06/22,ANNAM
11245,0102f81003fb5cd5,3G,1019,23765,603403,2431760,2.382879,48.88413,2019/03/15,2019/06/22,MAIRIE_DU_19EME
11248,0102f81003fb77fe,3G,1019,30718,601976,2428517,2.3634180000000002,48.85499,2019/03/15,2019/06/22,RUE_DE_BIRAGUE
11249,0102f81003fb7a6a,3G,1019,31338,602728,2426334,2.373646,48.835368,2019/03/15,2019/06/22,JAMES_JOYCE_PROV
11250,0102f81003fb8627,3G,1019,34343,601930,2427987,2.362789,48.850227000000004,2019/03/15,2019/06/22,SCHOMBERG
11255,0102f81003fbe795,3G,1019,59285,603238,2432772,2.3806380000000003,48.893226,2019/03/15,2019/06/22,LA_VILLETTE
11257,0102f81003fe5970,3G,1022,22896,600142,2427194,2.338439,48.843103,2019/03/15,2019/06/22,SAINT_MICHEL_LUXEMBOURG
11263,0102f8100403b5b3,3G,1027,46515,599830,2429056,2.33419,48.859837,2019/03/15,2019/06/22,TPIM_TUILERIES
11264,0102f81004044e60,3G,1028,20064,595905,2427016,2.280748,48.841489,2019/03/15,2019/06/22,UNIVERSITE_PARIS_I
11265,0102f81004046990,3G,1028,27024,596707,2427380,2.291665,48.844766,2019/03/15,2019/06/22,COMMERCE
11266,0102f810040472f6,3G,1028,29430,597183,2428194,2.2981409999999998,48.852084000000005,2019/03/15,2019/06/22,SUFFREN
11267,0102f81004049a5d,3G,1028,39517,596501,2428299,2.288852,48.853024,2019/03/15,2019/06/22,OSM_AG2R_LA_MONDIALE_PARIS_GRENELLE_IND
11268,0102f8100404a3f6,3G,1028,41974,597450,2428831,2.301773,48.85781,2019/03/15,2019/06/22,RUE_AUGEREAU
11269,0102f8100404b8ff,3G,1028,47359,598795,2428515,2.3200939999999997,48.854974,2019/03/15,2019/06/22,CITE_VANEAU
11270,0102f81004052711,3G,1029,10001,595555,2428900,2.275962,48.85842,2019/03/15,2019/06/22,BOULAINVILLIERS
11272,0102f81004054a8d,3G,1029,19085,597900,2429645,2.3078990000000004,48.865127,2019/03/15,2019/06/22,OSM_LVMH_BAYARD_INDOOR
11273,0102f81004055613,3G,1029,22035,595630,2428614,2.276987,48.85585,2019/03/15,2019/06/22,RAYNOUARD_BRUNEAU
11274,0102f81004056020,3G,1029,24608,594092,2428393,2.256042,48.853851,2019/03/15,2019/06/22,LAC_SUPERIEUR
11275,0102f81004056511,3G,1029,25873,595774,2426429,2.27897,48.836213,2019/03/15,2019/06/22,HELIPORT
11277,0102f81004059901,3G,1029,39169,595524,2428244,2.275547,48.852524,2019/03/15,2019/06/22,RADIO_FRANCE
11278,0102f8100405ecbc,3G,1029,60604,597706,2430286,2.305252,48.870888,2019/03/15,2019/06/22,PARKING_CHAMPS_ELYSEES
11279,0102f8100405ed5c,3G,1029,60764,598260,2430680,2.312798,48.87443,2019/03/15,2019/06/22,OSM_SANOFI_PARIS_INDOOR
11280,0102f8100405f3f1,3G,1029,62449,598602,2430447,2.317459,48.872337,2019/03/15,2019/06/22,OSMSLA_MIROMESNIL_RF
11727,0102f810160f6096,3G,5647,24726,597125,2430550,2.297335,48.873258,2019/03/15,2019/06/22,TPIM_ETOILE
11728,0102f810160f8eca,3G,5647,36554,598284,2433218,2.3131150000000003,48.897240000000004,2019/03/15,2019/06/22,STADE_LEON_BIANCOTTO
11729,0102f81016111108,3G,5649,4360,600715,2428426,2.346244,48.854175,2019/03/15,2019/06/22,HOTEL_DIEU
11730,0102f810161147cf,3G,5649,18383,600783,2429772,2.347172,48.866271999999995,2019/03/15,2019/06/22,MONTORGUEIL
11795,0102f81024035ef6,3G,9219,24310,616240,2446080,2.558362,49.012625,2019/03/15,2019/06/22,ROISSY_T3_INDOOR
11801,0102f8102403b78f,3G,9219,46991,613300,2442200,2.5180759999999998,48.977825,2019/03/15,2019/06/22,VILLEPINTE_TREMBLAY_CAROLE
11808,0102f8102403f43a,3G,9219,62522,614998,2446357,2.541404,49.015144,2019/03/15,2019/06/22,ROISSY_1_PROVIS_2_PISTES_ET_PARKINGS
12031,0102f81062045a52,3G,25092,23122,600458,2432954,2.342748,48.894870000000004,2019/03/15,2019/06/22,PLACE_ALBERT_KAHN
12032,0102f81062046643,3G,25092,26179,600326,2431915,2.340948,48.885532,2019/03/15,2019/06/22,SQUARE_WILLETTE
12033,0102f8106206a1ef,3G,25094,41455,599012,2431445,2.3230419999999996,48.881307,2019/03/15,2019/06/22,EUROPE_BIS
12034,0102f810620719e2,3G,25095,6626,598503,2425308,2.316129,48.82615,2019/03/15,2019/06/22,PORTE_DE_CHATILLON
12036,0102f8106207363c,3G,25095,13884,597862,2425401,2.307403,48.826984,2019/03/15,2019/06/22,PORTE_BRANCION
12216,0102f81075043f13,3G,29956,16147,599020,2426413,2.323163,48.836083,2019/03/15,2019/06/22,VERCINGETORIX_EU
12217,0102f81075047904,3G,29956,30980,598853,2427595,2.3208860000000002,48.846706,2019/03/15,2019/06/22,HOPITAL_NECKER
12871,8102f810016df206,4G,1,23982598,599172,2430609,2.325224,48.873794000000004,2019/03/15,2019/06/22,MATHURINS
12872,8102f810016dff0a,4G,1,23985930,599530,2431250,2.330101,48.879554999999996,2019/03/15,2019/06/22,SQUARE_MONCEY
12875,8102f810016e350b,4G,1,23999755,596566,2426046,2.289756,48.832775,2019/03/15,2019/06/22,CROIX_NIVERT
12877,8102f810016e6202,4G,1,24011266,597518,2426653,2.3027130000000002,48.838235,2019/03/15,2019/06/22,BARRUEL
12878,8102f810016e760b,4G,1,24016395,595555,2428900,2.275962,48.85842,2019/03/15,2019/06/22,BOULAINVILLIERS
12879,8102f810016ea904,4G,1,24029444,603600,2427878,2.3855310000000003,48.84924,2019/03/15,2019/06/22,FAIDHERBE_CHALIGNY_S_RE
12880,8102f810016ec60c,4G,1,24036876,600120,2425800,2.33814,48.830574,2019/03/15,2019/06/22,HOPITAL_STE_ANNE
12881,8102f810016edd0b,4G,1,24042763,600480,2431240,2.3430459999999997,48.879466,2019/03/15,2019/06/22,LA_FAYETTE
12883,8102f810016efc07,4G,1,24050695,601905,2432386,2.3624680000000002,48.889762,2019/03/15,2019/06/22,MARX_DORMOY_EU
12884,8102f810016efd0c,4G,1,24050956,603030,2425245,2.37775,48.825579,2019/03/15,2019/06/22,MASSENA_CHEVALERET
12885,8102f810016f0504,4G,1,24052996,603788,2427391,2.388087,48.844862,2019/03/15,2019/06/22,MONTGALLET
12887,8102f810016f5904,4G,1,24074500,599298,2427919,2.326946,48.849618,2019/03/15,2019/06/22,RENNES_CHERCHE_MIDI
12888,8102f810016f5e09,4G,1,24075785,600821,2431932,2.3476939999999997,48.885684000000005,2019/03/15,2019/06/22,ROCHECHOUART
12889,8102f810016f660a,4G,1,24077834,599779,2431531,2.333494,48.882081,2019/03/15,2019/06/22,RUE_CHAPTAL
12890,8102f810016f7402,4G,1,24081410,602820,2429786,2.374921,48.866392,2019/03/15,2019/06/22,RUE_ST_MAUR
12891,8102f810016f9505,4G,1,24089861,595278,2427410,2.272206,48.845026000000004,2019/03/15,2019/06/22,STE_PERINE
12895,8102f810016fd704,4G,1,24106756,598947,2432404,2.3221540000000003,48.889926,2019/03/15,2019/06/22,RUE_LACROIX
12927,8102f8100172df07,4G,1,24305415,603124,2432939,2.379086,48.894728,2019/03/15,2019/06/22,CURIAL
12931,8102f8100173af06,4G,1,24358662,602340,2414380,2.3683,48.727927,2019/03/15,2019/06/22,ORLY_SUD_INDOOR
12932,8102f8100173c802,4G,1,24365058,603073,2426666,2.378346,48.83835,2019/03/15,2019/06/22,POPB_INDOOR_ANNEXES
12934,8102f81001746c06,4G,1,24407046,601733,2432279,2.3601229999999997,48.888801,2019/03/15,2019/06/22,MARX_DORMOY
12935,8102f81001746c07,4G,1,24407047,601733,2432279,2.3601229999999997,48.888801,2019/03/15,2019/06/22,MARX_DORMOY
12940,8102f81001753c09,4G,1,24460297,596886,2430774,2.294077,48.87527,2019/03/15,2019/06/22,CDG_ETOILE_RER_A
12941,8102f81001754d0a,4G,1,24464650,599587,2430383,2.330879,48.871763,2019/03/15,2019/06/22,AUBER_RER_A
12952,8102f81001764206,4G,1,24527366,615009,2446256,2.5415509999999997,49.014236,2019/03/15,2019/06/22,ROISSY_T1
12956,8102f8100176c501,4G,1,24560897,601206,2428667,2.3529310000000003,48.85634,2019/03/15,2019/06/22,MM_MAIRIE_GBA_2015_EVENT
12973,8102f81001781c0c,4G,1,24648716,597167,2430401,2.297908,48.871919,2019/03/15,2019/06/22,VERNET_RE
12976,8102f8100178cd0a,4G,1,24694026,601925,2427045,2.362717,48.841761,2019/03/15,2019/06/22,PONT_DE_TOLBIAC_TER
12984,8102f810017a1606,4G,1,24778246,601190,2430132,2.3527169999999997,48.869507,2019/03/15,2019/06/22,STRASBOURG_METRO_L4
